,link,composition,imageUrl,title,description,price,color,sustainability,gender
496,https://www.zara.com/us/en/ruffled-top-p05644002.html,"['We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% cotton', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/5644/002/800/2/w/563/5644002800_1_1_1.jpg?ts=1623247886440,RUFFLED TOP,V-neck T-shirt with short sleeves. Self ruffle detail.,19.90 USD,Color Black | 5644/002,,women
497,https://www.zara.com/us/en/t-shirt-with-girl-print-p01131842.html,"['Care for fiber: at least 20% recycled cotton.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'Recycled cotton is obtained from cotton textile waste that are classified by type and color to then be shredded and transformed into new cotton fiber.The use of recycled cotton reduces the consumption of virgin raw material. By transforming cotton waste into a new recycled fiber, we avoid the growth of new cotton crops. Additionally, the production process uses less water, less energy, and generates less waste, helping us conserve the environment.', 'We only use recycled cotton certified by organizations that perform monitoring from origin through the final product. We are currently working with:Global Recycled Standard (GRS)Recycled Content Standard (RCS)', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% cotton', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/1131/842/807/2/w/563/1131842807_6_1_1.jpg?ts=1631007918174,T-SHIRT WITH GIRL PRINT,Top with round neck and short sleeves. Contrasting print.,25.90 USD,Color Anthracite grey | 1131/842,,women
498,https://www.zara.com/us/en/linen-top-p00858303.html,"['Care for fiber & water: 100% European grown linen.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'European grown linen is a natural fiber that is grown primarily in France, Belgium, and The Netherlands.The production standards of these crops are defined by the European Confederation of Linen and Hemp (CELC), a non-profit organization that oversees all stages of hemp and linen production and transformation.Its cultivation is produced reducing the use of fertilizers and avoiding artificial irrigation and the use of genetically modified seeds and defoliants. These techniques reduce the impact on soil, environmental biodiversity, and fresh water resources.', 'The production process of the fiber is certified by European Flax® from the European Confederation of Linen and Hemp (CELC), a non-profit organization that oversees all stages of hemp and linen production and transformation.', 'These garments were produced using technologies that reduce water consumption in their production processes.The garment dyeing or washing processes require a higher consumption of water. The use of closed cycles that allow reuse of water or of technologies like machines of low bath ratio or bulk dyeing that reduce water consumption in these processes helps us preserve fresh water resources.', 'This product was made following the Join Life standard developed by Inditex Group and based on Life Cycle Analysis, an internationally standardized method that allows assessing the impacts of a product in the various phases of its production, use, and end of life. To assess compliance with the standard, a program has been developed of audits performed by specialized external companies.', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% linen', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/0858/303/800/2/w/563/0858303800_1_1_1.jpg?ts=1622548829101,LINEN TOP,Top made of 100% linen with round neck and straps.,17.90 USD,Color Black | 0858/303,,women
499,https://www.zara.com/us/en/text-t-shirt-p01277451.html,"['We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% cotton', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/1277/451/250/22/w/563/1277451250_1_1_1.jpg?ts=1627486232800,TEXT T-SHIRT,Full cut T-shirt with round neck and short sleeves. Contrasting front and back text detail.,25.90 USD,Color White | 1277/451,,women
500,https://www.zara.com/us/en/retro-jacquard-polo-p01930429.html,"['We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '44% polyester · 22% viscose · 21% cotton · 12% acrylic · 1% polyamide', '65% polyester · 4% elastane · 31% viscose', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/1930/429/420/2/w/563/1930429420_1_1_1.jpg?ts=1627050826496,RETRO JACQUARD POLO,Short sleeve polo shirt. Contrasting rib trim. Front button closure.,29.90 USD,Color Bluish | 1930/429,,women
501,https://www.zara.com/us/en/premium-cotton-shirt-p04174662.html,"['Care for water: produced using less water.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'These garments were produced using technologies that reduce water consumption in their production processes.The garment dyeing or washing processes require a higher consumption of water. The use of closed cycles that allow reuse of water or of technologies like machines of low bath ratio or bulk dyeing that reduce water consumption in these processes helps us preserve fresh water resources.', 'This product was made following the Join Life standard developed by Inditex Group and based on Life Cycle Analysis, an internationally standardized method that allows assessing the impacts of a product in the various phases of its production, use, and end of life. To assess compliance with the standard, a program has been developed of audits performed by specialized external companies.', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% cotton', '95% cotton · 5% elastane', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/4174/662/250/2/w/563/4174662250_1_1_1.jpg?ts=1631111744584,PREMIUM COTTON SHIRT,Roomy shirt with round neck and long sleeves. Ribbed trim.,25.90 USD,Color White | 4174/662,,women
502,https://www.zara.com/us/en/contrast-top-p05644461.html,"['We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% cotton', '52% polyester · 48% cotton', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/5644/461/251/2/w/563/5644461251_1_1_1.jpg?ts=1629278873217,CONTRAST TOP,Round neck T-shirt with short sleeves. Contrasting fabric detail.,25.90 USD,Color Oyster White | 5644/461,,women
503,https://www.zara.com/us/en/soft-crop-top-p05039500.html,"['We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '66% polyester · 33% viscose · 1% elastane', '67% polyester · 33% viscose', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/5039/500/524/2/w/563/5039500524_1_1_1.jpg?ts=1631865575933,SOFT CROP TOP,V-neck top with straps. Soft feel fabric.,25.90 USD,Color Green marl | 5039/500,,women
504,https://www.zara.com/us/en/mickey-mouse--disney-t-shirt-p01131831.html,"['Care for water: produced using less water.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'These garments were produced using technologies that reduce water consumption in their production processes.The garment dyeing or washing processes require a higher consumption of water. The use of closed cycles that allow reuse of water or of technologies like machines of low bath ratio or bulk dyeing that reduce water consumption in these processes helps us preserve fresh water resources.', 'This product was made following the Join Life standard developed by Inditex Group and based on Life Cycle Analysis, an internationally standardized method that allows assessing the impacts of a product in the various phases of its production, use, and end of life. To assess compliance with the standard, a program has been developed of audits performed by specialized external companies.', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% cotton', '100% polyester', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/1131/831/250/2/w/563/1131831250_1_1_1.jpg?ts=1627398706363,MICKEY MOUSE ©DISNEY T-SHIRT,Round neck T-shirt with short sleeves. Front Mickey Mouse ©Disney embroidery detail.,25.90 USD,Color White | 1131/831,,women
505,https://www.zara.com/us/en/kappa-crop-top-p00085342.html,"['Care for fiber: at least 50% viscose Join Life.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'Viscose Join Life is sourced from more sustainably managed forests with controlled tree growth, guaranteeing respect for primary and protected forests, and with programs that guarantee reforestation. Additionally, in its production process technologies are used that meet the environmental requirements established by European Best Available Techniques (EU BAT), developed by the European Union, that establish more efficient technologies to reduce energy and water consumption and generation of CO2 emissions. ', 'This product was made following the Join Life standard developed by Inditex Group and based on Life Cycle Analysis, an internationally standardized method that allows assessing the impacts of a product in the various phases of its production, use, and end of life. To assess compliance with the standard, a program has been developed of audits performed by specialized external companies.', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '67% viscose · 29% polyester · 4% elastane', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/0085/342/600/2/w/563/0085342600_1_1_1.jpg?ts=1621326397165,KAPPA CROP TOP,Sleeveless crop top with round neck. Embroidered KAPPA patch detail at front.,19.90 USD,Color Red | 0085/342,,women
506,https://www.zara.com/us/en/cropped-t-shirt-p04424166.html,"['We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% cotton', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/V/0/1/p/4424/166/800/2/w/563/4424166800_1_1_1.jpg?ts=1616074323997,CROPPED T-SHIRT,Crop top with round neck and short sleeves.,12.90 USD,Color Black | 4424/166,,women
507,https://www.zara.com/us/en/rainbow-t-shirt-p01131830.html,"['Care for water: produced using less water.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'These garments were produced using technologies that reduce water consumption in their production processes.The garment dyeing or washing processes require a higher consumption of water. The use of closed cycles that allow reuse of water or of technologies like machines of low bath ratio or bulk dyeing that reduce water consumption in these processes helps us preserve fresh water resources.', 'This product was made following the Join Life standard developed by Inditex Group and based on Life Cycle Analysis, an internationally standardized method that allows assessing the impacts of a product in the various phases of its production, use, and end of life. To assess compliance with the standard, a program has been developed of audits performed by specialized external companies.', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% cotton', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/1131/830/250/2/w/563/1131830250_1_1_1.jpg?ts=1629456233929,RAINBOW T-SHIRT,Round neck T-shirt with short sleeves. Contrasting crochet rainbow appliqué.,25.90 USD,Color White | 1131/830,,women
508,https://www.zara.com/us/en/retro-polo-p05507450.html,"['We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '69% polyester · 31% viscose', '60% viscose · 40% polyamide', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/5507/450/251/2/w/563/5507450251_1_1_1.jpg?ts=1628508887084,RETRO POLO,Short sleeve polo shirt. Perforated fabric. Front button closure. This item is unlined.,25.90 USD,Color Oyster White | 5507/450,,women
509,https://www.zara.com/us/en/ribbed-polo-top-p01131822.html,"['Care for fiber: at least 50% recycled cotton.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'Recycled cotton is obtained from cotton textile waste that are classified by type and color to then be shredded and transformed into new cotton fiber.The use of recycled cotton reduces the consumption of virgin raw material. By transforming cotton waste into a new recycled fiber, we avoid the growth of new cotton crops. Additionally, the production process uses less water, less energy, and generates less waste, helping us conserve the environment.', 'We only use recycled cotton certified by organizations that perform monitoring from origin through the final product. We are currently working with:Global Recycled Standard (GRS)Recycled Content Standard (RCS)', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '52% cotton · 45% polyester · 3% elastane', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/1131/822/250/2/w/563/1131822250_1_1_1.jpg?ts=1625819335659,RIBBED POLO TOP,Sleeveless top with V-neck lapel collar. Adjustable ruching with tie at front.,19.90 USD,Color White | 1131/822,,women
510,https://www.zara.com/us/en/dumbo--disney-t-shirt-p01131837.html,"['Care for fiber & water: at least 15% recycled cotton.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'Recycled cotton is obtained from cotton textile waste that are classified by type and color to then be shredded and transformed into new cotton fiber.The use of recycled cotton reduces the consumption of virgin raw material. By transforming cotton waste into a new recycled fiber, we avoid the growth of new cotton crops. Additionally, the production process uses less water, less energy, and generates less waste, helping us conserve the environment.', 'We only use recycled cotton certified by organizations that perform monitoring from origin through the final product. We are currently working with:Global Recycled Standard (GRS)Recycled Content Standard (RCS)', 'These garments were produced using technologies that reduce water consumption in their production processes.The garment dyeing or washing processes require a higher consumption of water. The use of closed cycles that allow reuse of water or of technologies like machines of low bath ratio or bulk dyeing that reduce water consumption in these processes helps us preserve fresh water resources.', 'This product was made following the Join Life standard developed by Inditex Group and based on Life Cycle Analysis, an internationally standardized method that allows assessing the impacts of a product in the various phases of its production, use, and end of life. To assess compliance with the standard, a program has been developed of audits performed by specialized external companies.', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% cotton', '100% polyester', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/1131/837/711/2/w/563/1131837711_1_1_1.jpg?ts=1631716473692,DUMBO ©DISNEY T-SHIRT,Round neck top with short sleeves. Contrast Dumbo © Disney embroidered detail.,25.90 USD,Color Sand | 1131/837,,women
511,https://www.zara.com/us/en/flowy-ruched-top-p05039510.html,"['We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% polyester', '100% polyester', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/5039/510/632/2/w/563/5039510632_1_1_1.jpg?ts=1633966360358,FLOWY RUCHED TOP,Round neck top with long sleeves. Ruched fabric detail at front.,25.90 USD,Color Bright red | 5039/510,,women
512,https://www.zara.com/us/en/asymmetric-crop-top-p05039432.html,"['Care for fiber: at least 25% recycled polyamide.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'Recycled polyamide is produced from reclaimed fishing nets and nylon garments. They are classified and shredded. Once shredded, the polyamide fibers are reclaimed and processed to create new recycled polyamide thread. As such, we are able to reclaim plastic waist and reduce the consumption of virgin raw material.Additionally, the production process uses less water, less energy, and generates less waste, helping us conserve the environment.', 'We only use recycled polyamide certified by organizations that perform monitoring from origin through the final product. We are currently working with:Global Recycled Standard (GRS)Recycled Content Standard (RCS)', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '94% polyamide · 6% elastane', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/5039/432/800/2/w/563/5039432800_1_1_1.jpg?ts=1626439403507,ASYMMETRIC CROP TOP,Short top with asymmetrical neckline and long sleeve.,19.90 USD,Color Black | 5039/432,,women
513,https://www.zara.com/us/en/washed-cotton-polo-p02335626.html,"['Care for water: produced using less water.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'These garments were produced using technologies that reduce water consumption in their production processes.The garment dyeing or washing processes require a higher consumption of water. The use of closed cycles that allow reuse of water or of technologies like machines of low bath ratio or bulk dyeing that reduce water consumption in these processes helps us preserve fresh water resources.', 'This product was made following the Join Life standard developed by Inditex Group and based on Life Cycle Analysis, an internationally standardized method that allows assessing the impacts of a product in the various phases of its production, use, and end of life. To assess compliance with the standard, a program has been developed of audits performed by specialized external companies.', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% cotton', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/2335/626/822/2/w/563/2335626822_1_1_1.jpg?ts=1630490570073,WASHED COTTON POLO,"Polo with lapel collar and long sleeves. Front button closure.Due to the dyeing process, the print on each item is unique and special and may differ slightly from the one pictured.",29.90 USD,Color Charcoal | 2335/626,,women
514,https://www.zara.com/us/en/basic-t-shirt-p04174025.html,"['Care for fiber: at least 50% ecologically grown cotton or Care for water: produced using less water.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'Ecologically grown cotton is grown using natural fertilizers and pesticides.The use of these natural growth methods is more respectful of water and of environmental biodiversity which allows farmers to integrate cotton crops with others that serve as food such as oranges, tomatoes, or turmeric, for example.Additionally, in ecologically grown cotton farms the use of genetically modified seeds is avoided, helping to conserve seed biodiversity and soil fertility.', 'We only use ecologically grown cotton certified by organizations that perform monitoring from raw material through the final product. We are currently working with:Organic Content Standard (OCS)Global Organic Textile Standard (GOTS)', 'These garments were produced using technologies that reduce water consumption in their production processes.The garment dyeing or washing processes require a higher consumption of water. The use of closed cycles that allow reuse of water or of technologies like machines of low bath ratio or bulk dyeing that reduce water consumption in these processes helps us preserve fresh water resources.', 'This product was made following the Join Life standard developed by Inditex Group and based on Life Cycle Analysis, an internationally standardized method that allows assessing the impacts of a product in the various phases of its production, use, and end of life. To assess compliance with the standard, a program has been developed of audits performed by specialized external companies.', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% cotton', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/4174/025/250/2/w/563/4174025250_1_1_1.jpg?ts=1628097857623,BASIC T-SHIRT,Round neck T-shirt with short sleeves. Asymmetric hem.,9.90 USD,Color White | 4174/025,,women
515,https://www.zara.com/us/en/%E2%80%9Clivraria-lello-porto%E2%80%9D-printed-t-shirt-p05644822.html,"['We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% cotton', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/5644/822/250/2/w/563/5644822250_1_1_1.jpg?ts=1629281491337,“LIVRARIA LELLO PORTO” PRINTED T-SHIRT,Round neck T-shirt with short sleeves. Printed and embroidered detail of Livraria Lello Porto ©2021.,25.90 USD,Color White | 5644/822,,women
516,https://www.zara.com/us/en/ribbed-jacket-with-buttons-p03253802.html,"['Care for fiber: at least 50% ecologically grown cotton.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'Ecologically grown cotton is grown using natural fertilizers and pesticides.The use of these natural growth methods is more respectful of water and of environmental biodiversity which allows farmers to integrate cotton crops with others that serve as food such as oranges, tomatoes, or turmeric, for example.Additionally, in ecologically grown cotton farms the use of genetically modified seeds is avoided, helping to conserve seed biodiversity and soil fertility.', 'We only use ecologically grown cotton certified by organizations that perform monitoring from raw material through the final product. We are currently working with:Organic Content Standard (OCS)Global Organic Textile Standard (GOTS)', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '93% cotton · 7% elastane', 'To keep your jackets and coats clean, just freshen them out and wipe them with a cloth or clothing brush. This is a more delicate process with fabrics and additionally avoids water and energy consumption from washing processes.']",https://static.zara.net/photos///2021/I/0/1/p/3253/802/800/2/w/563/3253802800_1_1_1.jpg?ts=1629882478709,RIBBED JACKET WITH BUTTONS,Cropped sweater with round neck and long sleeves. Front button closure.,19.90 USD,Color Black | 3253/802,,women
517,https://www.zara.com/us/en/cut-out-t-shirt-p00085550.html,"['Care for water: produced using less water.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'These garments were produced using technologies that reduce water consumption in their production processes.The garment dyeing or washing processes require a higher consumption of water. The use of closed cycles that allow reuse of water or of technologies like machines of low bath ratio or bulk dyeing that reduce water consumption in these processes helps us preserve fresh water resources.', 'This product was made following the Join Life standard developed by Inditex Group and based on Life Cycle Analysis, an internationally standardized method that allows assessing the impacts of a product in the various phases of its production, use, and end of life. To assess compliance with the standard, a program has been developed of audits performed by specialized external companies.', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '97% cotton · 3% elastane', '100% cotton', '100% cotton', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/0085/550/251/2/w/563/0085550251_1_1_1.jpg?ts=1628591695431,CUT OUT T-SHIRT,Round neck top. Short puff sleeves in tonal matching fabric and vent detail at shoulders.,25.90 USD,Color Oyster White | 0085/550,,women
518,https://www.zara.com/us/en/ribbed-t-shirt-p00962641.html,"['Care for fiber & water: at least 50% ecologically grown cotton.We use the Join Life label for items that have been produced using technologies and raw materials that help us reduce the environmental impact of our products. ', 'Ecologically grown cotton is grown using natural fertilizers and pesticides.The use of these natural growth methods is more respectful of water and of environmental biodiversity which allows farmers to integrate cotton crops with others that serve as food such as oranges, tomatoes, or turmeric, for example.Additionally, in ecologically grown cotton farms the use of genetically modified seeds is avoided, helping to conserve seed biodiversity and soil fertility.', 'We only use ecologically grown cotton certified by organizations that perform monitoring from raw material through the final product. We are currently working with:Organic Content Standard (OCS)Global Organic Textile Standard (GOTS)', 'These garments were produced using technologies that reduce water consumption in their production processes.The garment dyeing or washing processes require a higher consumption of water. The use of closed cycles that allow reuse of water or of technologies like machines of low bath ratio or bulk dyeing that reduce water consumption in these processes helps us preserve fresh water resources.', 'This product was made following the Join Life standard developed by Inditex Group and based on Life Cycle Analysis, an internationally standardized method that allows assessing the impacts of a product in the various phases of its production, use, and end of life. To assess compliance with the standard, a program has been developed of audits performed by specialized external companies.', 'We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '93% cotton · 7% elastane', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/I/0/1/p/0962/641/615/2/w/563/0962641615_1_1_1.jpg?ts=1629278827491,RIBBED T-SHIRT,Round neck top with short sleeves. Rib trim.,17.90 USD,Color Orange | 0962/641,,women
519,https://www.zara.com/us/en/knotted-crop-top-p00858068.html,"['We work with monitoring programs to guarantee compliance with the health, safety, and quality standards for our products. The Green to Wear 2.0 standard aims to minimize the environmental impact of textile manufacturing. To do this, we have developed Inditex’s The List program which helps us guarantee both the purity of production processes and the health and safety of our garments. ', '100% cotton', '97% cotton · 3% elastane', 'Lower temperature washes and delicate spin cycles are gentler on garment, helping to maintain the color, shape and structure of the fabric. At the same time it reduces energy consumption that is used in care processes.']",https://static.zara.net/photos///2021/V/0/1/p/0858/068/104/3/w/563/0858068104_1_1_1.jpg?ts=1620231047425,KNOTTED CROP TOP,Sleeveless crop top with round neck. Front knot detail.,17.90 USD,Color striped | 0858/068,,women
