title,description,price,color,gender,imageUrl,brand,composition,polyester,lyocell,acrylic,rayon,spandex,cotton,modal,nylon,cupro
u crew neck long-sleeve t-shirt,# Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers.# Convenient chest pocket.,24.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433035/item/goods_69_433035.jpg?width=380,uniqlo,"Body: 100% Cotton/ Rib: 79% Cotton, 21% Polyester",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
men u AIRism cotton oversized crew neck half-sleeve t-shirt,"#Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers, dedicated to exploring the untapped potential of new fabrics. #Smooth AIRism fabric that looks like cotton. #Dropped shoulders and a relaxed fit. #Designed with half-length sleeves and a narrower neckline.",14.9,WINE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441601/item/goods_19_441601.jpg?width=380,uniqlo,"53% Cotton, 47% Polyester",0.47,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0
men u AIRism cotton oversized crew neck half-sleeve t-shirt,"#Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers, dedicated to exploring the untapped potential of new fabrics. #Smooth AIRism fabric that looks like cotton. #Dropped shoulders and a relaxed fit. #Designed with half-length sleeves and a narrower neckline.",14.9,DARK BROWN,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441601/item/goods_38_441601.jpg?width=380,uniqlo,"53% Cotton, 47% Polyester",0.47,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0
men u AIRism cotton oversized crew neck half-sleeve t-shirt,"#Part of a collection of progressive essentials created in our Paris atelier by artistic director Christophe Lemaire and a team of international designers, dedicated to exploring the untapped potential of new fabrics. #Smooth AIRism fabric that looks like cotton. #Dropped shoulders and a relaxed fit. #Designed with half-length sleeves and a narrower neckline.",14.9,OLIVE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441601/item/goods_56_441601.jpg?width=380,uniqlo,"53% Cotton, 47% Polyester",0.47,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0
men u AIRism cotton crew neck oversized t-shirt,"#The Paris design team, led by Christophe Lemaire, created a new collection of LifeWear using innovative fabrics and modern designs.#Smooth, comfortable AIRism with cotton looks.#An item that has a smooth and dry touch, and can be used for both casual and dressy looks.#The crew neck design with a tighter collar is key to the design.",14.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/425974/item/goods_00_425974.jpg?width=380,uniqlo,"53% Cotton, 47% Polyester",0.47,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0
men u AIRism cotton crew neck oversized t-shirt,"#The Paris design team, led by Christophe Lemaire, created a new collection of LifeWear using innovative fabrics and modern designs.#Smooth, comfortable AIRism with cotton looks.#An item that has a smooth and dry touch, and can be used for both casual and dressy looks.#The crew neck design with a tighter collar is key to the design.",14.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/425974/item/goods_09_425974.jpg?width=380,uniqlo,"53% Cotton, 47% Polyester",0.47,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0
men u AIRism cotton crew neck oversized t-shirt,"#The Paris design team, led by Christophe Lemaire, created a new collection of LifeWear using innovative fabrics and modern designs.#Smooth, comfortable AIRism with cotton looks.#An item that has a smooth and dry touch, and can be used for both casual and dressy looks.#The crew neck design with a tighter collar is key to the design.",14.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/425974/item/goods_69_425974.jpg?width=380,uniqlo,"53% Cotton, 47% Polyester",0.47,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0
AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_00_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.27,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0
AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_06_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.27,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0
AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_09_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.27,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0
AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,ORANGE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_27_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.27,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0
AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,GREEN,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_54_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.27,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0
AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_66_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.27,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0
AIRism cotton UV Protection crew neck long-sleeve t-shirt,#With DRY technology. #Cool Touch function. #With UV Protection technology.#Cuff size adjusted for a more comfortable fit. #Stitching matches the T-shirt fabric for a refined look. #Cuffs allow the sleeves to easily roll up. #Made with an AIRism and cotton blended fabric. #Basic crew neck long-sleeved T-shirt for everyday styling.,24.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440523/item/goods_69_440523.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.27,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,"#Incredibly quick-drying DRY-EX fabric. #Cotton-like, casual look.",19.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442131/item/goods_09_442131.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,"#Incredibly quick-drying DRY-EX fabric. #Cotton-like, casual look.",19.9,BEIGE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442131/item/goods_31_442131.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,"#Incredibly quick-drying DRY-EX fabric. #Cotton-like, casual look.",19.9,GREEN,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442131/item/goods_54_442131.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,"#Incredibly quick-drying DRY-EX fabric. #Cotton-like, casual look.",19.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442131/item/goods_66_442131.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,"#Incredibly quick-drying DRY-EX fabric. #Cotton-like, casual look.",19.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442131/item/goods_69_442131.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck long-sleeve t-shirt,#DRY-EX technology.#Absorbs and wicks away moisture from the skin. #Made with a special weaving machine to reduce seams. #Ergonomic design with breathable fabric sections for extra cooling and comfort. #With odor control features. #As worn by professional athletes.,24.9,GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441617/item/goods_03_441617.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck long-sleeve t-shirt,#DRY-EX technology.#Absorbs and wicks away moisture from the skin. #Made with a special weaving machine to reduce seams. #Ergonomic design with breathable fabric sections for extra cooling and comfort. #With odor control features. #As worn by professional athletes.,24.9,DARK GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441617/item/goods_08_441617.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck long-sleeve t-shirt,#DRY-EX technology.#Absorbs and wicks away moisture from the skin. #Made with a special weaving machine to reduce seams. #Ergonomic design with breathable fabric sections for extra cooling and comfort. #With odor control features. #As worn by professional athletes.,24.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441617/item/goods_09_441617.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck long-sleeve t-shirt,#DRY-EX technology.#Absorbs and wicks away moisture from the skin. #Made with a special weaving machine to reduce seams. #Ergonomic design with breathable fabric sections for extra cooling and comfort. #With odor control features. #As worn by professional athletes.,24.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/441617/item/goods_68_441617.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men AIRism crew neck short-sleeve t-shirt,"#With DRY, Cool Touch, odor-controlling, and deodorizing comfort features. #Stretch fabric is smooth and comfortable against the skin.#Silky-smooth texture. #Made in a color that is easy to wear as an inner layer.",14.9,LIGHT GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/437564/item/goods_02_437564.jpg?width=380,uniqlo,"89% Polyester, 11% Spandex",0.89,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_00_433399.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_03_433399.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_09_433399.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,RED,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_16_433399.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,YELLOW,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_45_433399.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_66_433399.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_68_433399.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_69_433399.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,#DRY EX function added.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #Front is now made of jersey so it can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time of cotton so sweat doesn't stick to the skin as much.  #With added antibacterial and odor-neutralizing properties.,19.9,PURPLE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433399/item/goods_76_433399.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men AIRism cotton crew neck short-sleeve t-shirt,"#With added DRY, Cool Touch, moisture-wicking, and odor-controlling features for comfort. #This T-shirt has been carefully designed, such as the measurements and width of the collar binder, so that it can also be worn on its own.",14.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/434169/item/goods_00_434169.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.25,0.0,0.0,0.0,0.04,0.71,0.0,0.0,0.0
men AIRism cotton crew neck short-sleeve t-shirt,"#With added DRY, Cool Touch, moisture-wicking, and odor-controlling features for comfort. #This T-shirt has been carefully designed, such as the measurements and width of the collar binder, so that it can also be worn on its own.",14.9,DARK GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/434169/item/goods_08_434169.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.25,0.0,0.0,0.0,0.04,0.71,0.0,0.0,0.0
men AIRism cotton crew neck short-sleeve t-shirt,"#With added DRY, Cool Touch, moisture-wicking, and odor-controlling features for comfort. #This T-shirt has been carefully designed, such as the measurements and width of the collar binder, so that it can also be worn on its own.",14.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/434169/item/goods_09_434169.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.25,0.0,0.0,0.0,0.04,0.71,0.0,0.0,0.0
men AIRism cotton crew neck short-sleeve t-shirt,"#With added DRY, Cool Touch, moisture-wicking, and odor-controlling features for comfort. #This T-shirt has been carefully designed, such as the measurements and width of the collar binder, so that it can also be worn on its own.",14.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/434169/item/goods_63_434169.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.25,0.0,0.0,0.0,0.04,0.71,0.0,0.0,0.0
men AIRism cotton crew neck short-sleeve t-shirt,"#With added DRY, Cool Touch, moisture-wicking, and odor-controlling features for comfort. #This T-shirt has been carefully designed, such as the measurements and width of the collar binder, so that it can also be worn on its own.",14.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/434169/item/goods_69_434169.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.25,0.0,0.0,0.0,0.04,0.71,0.0,0.0,0.0
AIRism cotton UV Protection crew neck long-sleeve t-shirtÿ,"#AIRism with DRY and Cool Touch technologies. #Features a smooth, high-quality texture. #Used finer thread for the stitching on the outside, to better suit the fabric. #Ribbing on the cuffs, so the sleeves are easier to roll up. #No stitches on the armholes for a sleeker look. #We inserted slits on both sides of the hem, so it's stylish on its own or layered. #Basic crew neck T-shirt that comes in handy for everyday wear.",24.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433037/item/goods_09_433037.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.27,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0
AIRism cotton UV Protection crew neck long-sleeve t-shirtÿ,"#AIRism with DRY and Cool Touch technologies. #Features a smooth, high-quality texture. #Used finer thread for the stitching on the outside, to better suit the fabric. #Ribbing on the cuffs, so the sleeves are easier to roll up. #No stitches on the armholes for a sleeker look. #We inserted slits on both sides of the hem, so it's stylish on its own or layered. #Basic crew neck T-shirt that comes in handy for everyday wear.",24.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/433037/item/goods_69_433037.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.27,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0
men AIRism cotton crew neck short-sleeve t-shirt,"#Fully loaded with comfort features, such as DRY technology, Cool Touch, moisture-wicking, and more.",14.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/423527/item/goods_00_423527.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.25,0.0,0.0,0.0,0.04,0.71,0.0,0.0,0.0
men AIRism cotton crew neck short-sleeve t-shirt,"#Fully loaded with comfort features, such as DRY technology, Cool Touch, moisture-wicking, and more.",14.9,DARK GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/423527/item/goods_08_423527.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.25,0.0,0.0,0.0,0.04,0.71,0.0,0.0,0.0
men AIRism cotton crew neck short-sleeve t-shirt,"#Fully loaded with comfort features, such as DRY technology, Cool Touch, moisture-wicking, and more.",14.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/423527/item/goods_09_423527.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.25,0.0,0.0,0.0,0.04,0.71,0.0,0.0,0.0
men AIRism cotton crew neck short-sleeve t-shirt,"#Fully loaded with comfort features, such as DRY technology, Cool Touch, moisture-wicking, and more.",14.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/423527/item/goods_69_423527.jpg?width=380,uniqlo,"71% Cotton, 25% Polyester, 4% Spandex",0.25,0.0,0.0,0.0,0.04,0.71,0.0,0.0,0.0
men AIRism UV Protection long-sleeve t-shirt,"#Easy-to-move in jersey material adds AIRism comfort.  #The silhouette falls off the shoulder and has a relaxed chest and sleeve width. #With a cuffed designed, so it is easy to roll up the sleeves. #We added a side slit at the hem to make the body length easy to coordinate with.",24.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/425483/item/goods_09_425483.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.27,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0
men AIRism UV Protection long-sleeve t-shirt,"#Easy-to-move in jersey material adds AIRism comfort.  #The silhouette falls off the shoulder and has a relaxed chest and sleeve width. #With a cuffed designed, so it is easy to roll up the sleeves. #We added a side slit at the hem to make the body length easy to coordinate with.",24.9,NAVY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/425483/item/goods_69_425483.jpg?width=380,uniqlo,"Body: 73% Cotton, 27% Polyester/ Rib: 65% Cotton, 35% Polyester",0.27,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0
men short sleeve graphic t-shirt (roger federer),"#100% cotton, with the words ""Go Roger"" to show your support for Federer. #Design features tennis balls and courts in a graphical arrangement.",9.9,WHITE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/446237/item/goods_00_446237.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
men short sleeve graphic t-shirt (roger federer),"#100% cotton, with the words ""Go Roger"" to show your support for Federer. #Design features tennis balls and courts in a graphical arrangement.",9.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/446237/item/goods_09_446237.jpg?width=380,uniqlo,100% Cotton,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
men DRY-EX v-neck short-sleeve t-shirt (kei nishikori),"#Designed by Christophe Lemaire of Uniqlo U. #V-neck collar with a bold striped design. #Ultra quick-drying fabric woven with multi-colored yarn for a unique mélange effect. #All-mesh body increases ventilation, enhancing performance in hot conditions.",29.9,PINK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/438270/item/goods_12_438270.jpg?width=380,uniqlo,Body: 100% Polyester (41% Uses recycled polyester Fiber)/ Rib: 100% Polyester (75% Uses recycled polyester Fiber),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men UNIQLO+ DRY-EX crew neck short-sleeve t-shirt,#Quick-drying DRY-EX technology. #With odor control features. #Patterned eyelets provide added breathability. #Swedish blue and yellow colors. #Bonded construction for an elegant finish.,29.9,YELLOW,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/431217/item/goods_43_431217.jpg?width=380,uniqlo,Body: 100% Polyester/ Woven: 100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men UNIQLO+ DRY-EX crew neck short-sleeve t-shirt,#Quick-drying DRY-EX technology. #With odor control features. #Patterned eyelets provide added breathability. #Swedish blue and yellow colors. #Bonded construction for an elegant finish.,29.9,BLUE,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/431217/item/goods_64_431217.jpg?width=380,uniqlo,Body: 100% Polyester/ Woven: 100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,"#DRY EX function added. #With antibacterial and odor-neutralizing functions.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #The front of the shirt is now made of jersey, so that the design can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time it takes for cotton to dry, so sweat doesn't stick to the skin as much.  #Speckled yarn creates gradation effect.",9.9,LIGHT GRAY,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/435087/item/goods_02_435087.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men DRY-EX crew neck short-sleeve t-shirt,"#DRY EX function added. #With antibacterial and odor-neutralizing functions.#Updated collar design so it's a more versatile shirt. #Specially woven to reduce seams. Ergonomically placed mesh holes enhance breathability. #The front of the shirt is now made of jersey, so that the design can be worn in social settings as well. - Ultra quick-drying properties recognized by athletes. It dries in roughly half the time it takes for cotton to dry, so sweat doesn't stick to the skin as much.  #Speckled yarn creates gradation effect.",9.9,BLACK,men,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/435087/item/goods_09_435087.jpg?width=380,uniqlo,100% Polyester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
